Area Name,Division,Ownership,Household Size,Total number of female headed households,No exclusive room,1,2,3,4,5,6 and above
 ANDHRA PRADESH,Rural,Rented,All Households," 1,65,377 "," 9,101 "," 1,04,150 "," 40,218 "," 9,266 "," 2,043 ", 314 , 285 
 ANDHRA PRADESH,Rural,Rented,1," 49,266 "," 3,534 "," 35,419 "," 8,291 "," 1,586 ", 315 , 53 , 68 
 ANDHRA PRADESH,Rural,Rented,2," 40,674 "," 2,153 "," 26,806 "," 9,335 "," 1,880 ", 396 , 47 , 57 
 ANDHRA PRADESH,Rural,Rented,3," 38,580 "," 1,923 "," 23,426 "," 10,279 "," 2,391 ", 448 , 60 , 53 
 ANDHRA PRADESH,Rural,Rented,4," 19,909 ", 841 ," 10,688 "," 6,273 "," 1,605 ", 403 , 51 , 48 
 ANDHRA PRADESH,Rural,Rented,5," 9,718 ", 348 ," 4,687 "," 3,411 ", 974 , 230 , 46 , 22 
 ANDHRA PRADESH,Rural,Rented,608," 6,358 ", 255 ," 2,762 "," 2,326 ", 731 , 215 , 42 , 27 
 ANDHRA PRADESH,Rural,Rented,9+, 872 , 47 , 362 , 303 , 99 , 36 , 15 , 10 
 ANDHRA PRADESH,Rural,Any Other,All Households," 52,802 "," 8,872 "," 34,869 "," 6,813 "," 1,550 ", 442 , 96 , 160 
 ANDHRA PRADESH,Rural,Any Other,1," 21,830 "," 4,194 "," 14,809 "," 2,135 ", 483 , 145 , 26 , 38 
 ANDHRA PRADESH,Rural,Any Other,2," 12,468 "," 2,128 "," 8,325 "," 1,580 ", 316 , 76 , 17 , 26 
 ANDHRA PRADESH,Rural,Any Other,3," 10,348 "," 1,565 "," 6,836 "," 1,504 ", 312 , 82 , 19 , 30 
 ANDHRA PRADESH,Rural,Any Other,4," 4,406 ", 562 ," 2,771 ", 795 , 188 , 65 , 11 , 14 
 ANDHRA PRADESH,Rural,Any Other,5," 2,059 ", 246 ," 1,198 ", 429 , 128 , 27 , 10 , 21 
 ANDHRA PRADESH,Rural,Any Other,608," 1,449 ", 146 , 798 , 326 , 105 , 35 , 13 , 26 
 ANDHRA PRADESH,Rural,Any Other,9+, 242 , 31 , 132 , 44 , 18 , 12 , -   , 5 
 ANDHRA PRADESH,Urban,Total,All Households," 7,93,812 "," 26,201 "," 3,31,840 "," 2,47,623 "," 1,20,840 "," 45,740 "," 11,409 "," 10,159 "
 ANDHRA PRADESH,Urban,Total,1," 1,44,454 "," 7,759 "," 83,214 "," 33,346 "," 13,820 "," 4,532 "," 1,014 ", 769 
 ANDHRA PRADESH,Urban,Total,2," 1,50,531 "," 5,589 "," 72,653 "," 45,330 "," 18,923 "," 5,843 "," 1,282 ", 911 
 ANDHRA PRADESH,Urban,Total,3," 1,71,433 "," 5,209 "," 72,898 "," 56,788 "," 25,734 "," 7,937 "," 1,680 "," 1,187 "
 ANDHRA PRADESH,Urban,Total,4," 1,30,090 "," 3,451 "," 48,362 "," 45,553 "," 21,660 "," 7,996 "," 1,769 "," 1,299 "
 ANDHRA PRADESH,Urban,Total,5," 91,954 "," 2,088 "," 29,792 "," 32,576 "," 17,498 "," 6,950 "," 1,745 "," 1,305 "
 ANDHRA PRADESH,Urban,Total,608," 85,433 "," 1,743 "," 21,927 "," 29,496 "," 18,484 "," 9,062 "," 2,387 "," 2,334 "
 ANDHRA PRADESH,Urban,Total,9+," 19,917 ", 362 ," 2,994 "," 4,534 "," 4,721 "," 3,420 "," 1,532 "," 2,354 "
 ANDHRA PRADESH,Urban,Owned,All Households," 4,72,523 "," 13,389 "," 1,76,462 "," 1,52,125 "," 78,277 "," 33,927 "," 9,404 "," 8,939 "
 ANDHRA PRADESH,Urban,Owned,1," 89,215 "," 4,061 "," 47,437 "," 22,841 "," 9,849 "," 3,538 ", 854 , 635 
 ANDHRA PRADESH,Urban,Owned,2," 81,379 "," 2,584 "," 35,518 "," 26,271 "," 11,220 "," 4,069 ", 986 , 731 
 ANDHRA PRADESH,Urban,Owned,3," 91,190 "," 2,413 "," 34,674 "," 31,693 "," 14,823 "," 5,328 "," 1,302 ", 957 
 ANDHRA PRADESH,Urban,Owned,4," 76,175 "," 1,798 "," 25,371 "," 27,306 "," 13,489 "," 5,687 "," 1,417 "," 1,107 "
 ANDHRA PRADESH,Urban,Owned,5," 60,410 "," 1,201 "," 17,737 "," 21,234 "," 12,186 "," 5,426 "," 1,455 "," 1,171 "
 ANDHRA PRADESH,Urban,Owned,608," 59,028 "," 1,106 "," 13,791 "," 19,590 "," 13,200 "," 7,152 "," 2,041 "," 2,148 "
 ANDHRA PRADESH,Urban,Owned,9+," 15,126 ", 226 ," 1,934 "," 3,190 "," 3,510 "," 2,727 "," 1,349 "," 2,190 "
 ANDHRA PRADESH,Urban,Rented,All Households," 3,04,025 "," 10,942 "," 1,45,147 "," 92,528 "," 41,222 "," 11,213 "," 1,882 "," 1,091 "
 ANDHRA PRADESH,Urban,Rented,1," 50,403 "," 3,049 "," 32,542 "," 9,910 "," 3,744 ", 906 , 136 , 116 
 ANDHRA PRADESH,Urban,Rented,2," 65,527 "," 2,589 "," 34,884 "," 18,463 "," 7,477 "," 1,677 ", 279 , 158 
 ANDHRA PRADESH,Urban,Rented,3," 76,535 "," 2,416 "," 36,028 "," 24,426 "," 10,597 "," 2,496 ", 362 , 210 
 ANDHRA PRADESH,Urban,Rented,4," 51,629 "," 1,467 "," 21,735 "," 17,794 "," 7,944 "," 2,189 ", 330 , 170 
 ANDHRA PRADESH,Urban,Rented,5," 30,194 ", 769 ," 11,380 "," 11,030 "," 5,165 "," 1,447 ", 281 , 122 
 ANDHRA PRADESH,Urban,Rented,608," 25,196 ", 533 ," 7,604 "," 9,603 "," 5,136 "," 1,829 ", 325 , 166 
 ANDHRA PRADESH,Urban,Rented,9+," 4,541 ", 119 , 974 ," 1,302 "," 1,159 ", 669 , 169 , 149 
 ANDHRA PRADESH,Urban,Any Other,All Households," 17,264 "," 1,870 "," 10,231 "," 2,970 "," 1,341 ", 600 , 123 , 129 
 ANDHRA PRADESH,Urban,Any Other,1," 4,836 ", 649 ," 3,235 ", 595 , 227 , 88 , 24 , 18 
 ANDHRA PRADESH,Urban,Any Other,2," 3,625 ", 416 ," 2,251 ", 596 , 226 , 97 , 17 , 22 
 ANDHRA PRADESH,Urban,Any Other,3," 3,708 ", 380 ," 2,196 ", 669 , 314 , 113 , 16 , 20 
 ANDHRA PRADESH,Urban,Any Other,4," 2,286 ", 186 ," 1,256 ", 453 , 227 , 120 , 22 , 22 
 ANDHRA PRADESH,Urban,Any Other,5," 1,350 ", 118 , 675 , 312 , 147 , 77 , 9 , 12 
 ANDHRA PRADESH,Urban,Any Other,608," 1,209 ", 104 , 532 , 303 , 148 , 81 , 21 , 20 
 ANDHRA PRADESH,Urban,Any Other,9+, 250 , 17 , 86 , 42 , 52 , 24 , 14 , 15 
 KARNATAKA,Total,Total,All Households," 19,65,022 "," 3,34,192 "," 6,76,772 "," 5,18,946 "," 2,44,977 "," 1,14,905 "," 40,224 "," 35,006 "
 KARNATAKA,Total,Total,1," 3,10,706 "," 83,374 "," 1,31,376 "," 60,990 "," 21,312 "," 8,587 "," 2,617 "," 2,450 "
 KARNATAKA,Total,Total,2," 3,16,735 "," 63,892 "," 1,21,687 "," 79,202 "," 32,075 "," 12,867 "," 3,819 "," 3,193 "
 KARNATAKA,Total,Total,3," 3,52,868 "," 60,225 "," 1,26,441 "," 95,810 "," 42,815 "," 17,905 "," 5,483 "," 4,189 "
 KARNATAKA,Total,Total,4," 3,06,188 "," 45,114 "," 1,03,049 "," 86,203 "," 41,472 "," 19,297 "," 6,312 "," 4,741 "
 KARNATAKA,Total,Total,5," 2,59,692 "," 35,091 "," 82,739 "," 74,859 "," 37,411 "," 17,980 "," 6,577 "," 5,035 "
 KARNATAKA,Total,Total,608," 3,17,230 "," 37,593 "," 91,509 "," 94,362 "," 50,329 "," 25,589 "," 9,523 "," 8,325 "
 KARNATAKA,Total,Total,9+," 1,01,603 "," 8,903 "," 19,971 "," 27,520 "," 19,563 "," 12,680 "," 5,893 "," 7,073 "
 KARNATAKA,Total,Owned,All Households," 15,69,395 "," 2,70,789 "," 5,19,326 "," 4,08,051 "," 2,00,248 "," 1,01,610 "," 36,914 "," 32,457 "
 KARNATAKA,Total,Owned,1," 2,42,490 "," 66,721 "," 99,844 "," 47,453 "," 16,814 "," 7,248 "," 2,306 "," 2,104 "
 KARNATAKA,Total,Owned,2," 2,34,374 "," 49,230 "," 87,173 "," 57,039 "," 24,063 "," 10,704 "," 3,350 "," 2,815 "
 KARNATAKA,Total,Owned,3," 2,65,847 "," 47,078 "," 91,754 "," 70,361 "," 32,855 "," 15,171 "," 4,848 "," 3,780 "
 KARNATAKA,Total,Owned,4," 2,41,330 "," 36,601 "," 78,171 "," 66,370 "," 33,304 "," 16,856 "," 5,687 "," 4,341 "
 KARNATAKA,Total,Owned,5," 2,17,651 "," 30,006 "," 67,349 "," 61,531 "," 31,638 "," 16,226 "," 6,145 "," 4,756 "
 KARNATAKA,Total,Owned,608," 2,75,062 "," 33,108 "," 77,343 "," 80,617 "," 43,758 "," 23,433 "," 8,943 "," 7,860 "
 KARNATAKA,Total,Owned,9+," 92,641 "," 8,045 "," 17,692 "," 24,680 "," 17,816 "," 11,972 "," 5,635 "," 6,801 "
 KARNATAKA,Total,Rented,All Households," 3,37,645 "," 48,097 "," 1,34,799 "," 99,116 "," 39,684 "," 11,319 "," 2,722 "," 1,908 "
 KARNATAKA,Total,Rented,1," 54,390 "," 11,955 "," 25,569 "," 11,586 "," 3,786 "," 1,049 ", 221 , 224 
 KARNATAKA,Total,Rented,2," 70,712 "," 11,336 "," 29,835 "," 19,852 "," 7,160 "," 1,848 ", 401 , 280 
 KARNATAKA,Total,Rented,3," 75,787 "," 10,301 "," 30,303 "," 23,004 "," 8,958 "," 2,367 ", 545 , 309 
 KARNATAKA,Total,Rented,4," 56,641 "," 6,620 "," 21,766 "," 17,979 "," 7,320 "," 2,121 ", 524 , 311 
 KARNATAKA,Total,Rented,5," 36,463 "," 3,914 "," 13,325 "," 11,996 "," 5,143 "," 1,514 ", 351 , 220 
 KARNATAKA,Total,Rented,608," 36,181 "," 3,365 "," 12,117 "," 12,240 "," 5,803 "," 1,818 ", 471 , 367 
 KARNATAKA,Total,Rented,9+," 7,471 ", 606 ," 1,884 "," 2,459 "," 1,514 ", 602 , 209 , 197 
 KARNATAKA,Total,Any Other,All Households," 57,982 "," 15,306 "," 22,647 "," 11,779 "," 5,045 "," 1,976 ", 588 , 641 
 KARNATAKA,Total,Any Other,1," 13,826 "," 4,698 "," 5,963 "," 1,951 ", 712 , 290 , 90 , 122 
 KARNATAKA,Total,Any Other,2," 11,649 "," 3,326 "," 4,679 "," 2,311 ", 852 , 315 , 68 , 98 
 KARNATAKA,Total,Any Other,3," 11,234 "," 2,846 "," 4,384 "," 2,445 "," 1,002 ", 367 , 90 , 100 
 KARNATAKA,Total,Any Other,4," 8,217 "," 1,893 "," 3,112 "," 1,854 ", 848 , 320 , 101 , 89 
 KARNATAKA,Total,Any Other,5," 5,578 "," 1,171 "," 2,065 "," 1,332 ", 630 , 240 , 81 , 59 
 KARNATAKA,Total,Any Other,608," 5,987 "," 1,120 "," 2,049 "," 1,505 ", 768 , 338 , 109 , 98 
 KARNATAKA,Total,Any Other,9+," 1,491 ", 252 , 395 , 381 , 233 , 106 , 49 , 75 
 KARNATAKA,Rural,Total,All Households," 12,62,994 "," 2,65,538 "," 4,51,796 "," 3,11,813 "," 1,30,088 "," 62,559 "," 22,124 "," 19,076 "
 KARNATAKA,Rural,Total,1," 2,24,993 "," 69,629 "," 96,030 "," 40,390 "," 11,688 "," 4,480 "," 1,366 "," 1,410 "
 KARNATAKA,Rural,Total,2," 2,01,172 "," 50,295 "," 79,286 "," 45,501 "," 15,671 "," 6,589 "," 2,025 "," 1,805 "
 KARNATAKA,Rural,Total,3," 2,16,403 "," 46,394 "," 80,084 "," 54,026 "," 21,203 "," 9,355 "," 2,951 "," 2,390 "
 KARNATAKA,Rural,Total,4," 1,86,402 "," 34,539 "," 65,133 "," 49,256 "," 21,116 "," 10,322 "," 3,434 "," 2,602 "
 KARNATAKA,Rural,Total,5," 1,65,125 "," 27,598 "," 55,054 "," 45,340 "," 20,446 "," 10,133 "," 3,700 "," 2,854 "
 KARNATAKA,Rural,Total,608," 2,03,251 "," 29,790 "," 61,778 "," 58,951 "," 28,316 "," 14,459 "," 5,422 "," 4,535 "
 KARNATAKA,Rural,Total,9+," 65,648 "," 7,293 "," 14,431 "," 18,349 "," 11,648 "," 7,221 "," 3,226 "," 3,480 "
 KARNATAKA,Rural,Owned,All Households," 11,43,111 "," 2,33,758 "," 4,01,294 "," 2,86,554 "," 1,22,037 "," 59,770 "," 21,318 "," 18,380 "
 KARNATAKA,Rural,Owned,1," 1,94,688 "," 59,796 "," 82,225 "," 35,711 "," 10,371 "," 4,065 "," 1,241 "," 1,279 "
 KARNATAKA,Rural,Owned,2," 1,75,111 "," 42,921 "," 68,207 "," 40,167 "," 14,147 "," 6,088 "," 1,894 "," 1,687 "
 KARNATAKA,Rural,Owned,3," 1,92,269 "," 40,244 "," 69,956 "," 48,639 "," 19,571 "," 8,774 "," 2,815 "," 2,270 "
 KARNATAKA,Rural,Owned,4," 1,69,721 "," 30,744 "," 58,259 "," 45,306 "," 19,806 "," 9,832 "," 3,273 "," 2,501 "
 KARNATAKA,Rural,Owned,5," 1,54,826 "," 25,366 "," 50,925 "," 42,812 "," 19,518 "," 9,811 "," 3,609 "," 2,785 "
 KARNATAKA,Rural,Owned,608," 1,93,073 "," 27,829 "," 57,988 "," 56,189 "," 27,263 "," 14,071 "," 5,306 "," 4,427 "
 KARNATAKA,Rural,Owned,9+," 63,423 "," 6,858 "," 13,734 "," 17,730 "," 11,361 "," 7,129 "," 3,180 "," 3,431 "
 KARNATAKA,Rural,Rented,All Households," 83,106 "," 20,116 "," 35,730 "," 18,847 "," 5,719 "," 1,811 ", 505 , 378 
 KARNATAKA,Rural,Rented,1," 19,908 "," 5,956 "," 9,329 "," 3,370 ", 870 , 251 , 68 , 64 
 KARNATAKA,Rural,Rented,2," 18,348 "," 4,772 "," 7,959 "," 3,994 "," 1,114 ", 345 , 97 , 67 
 KARNATAKA,Rural,Rented,3," 17,212 "," 4,031 "," 7,338 "," 4,104 "," 1,189 ", 392 , 93 , 65 
 KARNATAKA,Rural,Rented,4," 11,855 "," 2,432 "," 4,989 "," 2,984 ", 960 , 331 , 101 , 58 
 KARNATAKA,Rural,Rented,5," 7,331 "," 1,450 "," 2,987 "," 1,917 ", 674 , 208 , 54 , 41 
 KARNATAKA,Rural,Rented,608," 6,994 "," 1,222 "," 2,652 "," 2,040 ", 724 , 230 , 65 , 61 
 KARNATAKA,Rural,Rented,9+," 1,458 ", 253 , 476 , 438 , 188 , 54 , 27 , 22 
 KARNATAKA,Rural,Any Other,All Households," 36,777 "," 11,664 "," 14,772 "," 6,412 "," 2,332 ", 978 , 301 , 318 
 KARNATAKA,Rural,Any Other,1," 10,397 "," 3,877 "," 4,476 "," 1,309 ", 447 , 164 , 57 , 67 
 KARNATAKA,Rural,Any Other,2," 7,713 "," 2,602 "," 3,120 "," 1,340 ", 410 , 156 , 34 , 51 
 KARNATAKA,Rural,Any Other,3," 6,922 "," 2,119 "," 2,790 "," 1,283 ", 443 , 189 , 43 , 55 
 KARNATAKA,Rural,Any Other,4," 4,826 "," 1,363 "," 1,885 ", 966 , 350 , 159 , 60 , 43 
 KARNATAKA,Rural,Any Other,5," 2,968 ", 782 ," 1,142 ", 611 , 254 , 114 , 37 , 28 
 KARNATAKA,Rural,Any Other,608," 3,184 ", 739 ," 1,138 ", 722 , 329 , 158 , 51 , 47 
 KARNATAKA,Rural,Any Other,9+, 767 , 182 , 221 , 181 , 99 , 38 , 19 , 27 
 KARNATAKA,Urban,Total,All Households," 7,02,028 "," 68,654 "," 2,24,976 "," 2,07,133 "," 1,14,889 "," 52,346 "," 18,100 "," 15,930 "
 KARNATAKA,Urban,Total,1," 85,713 "," 13,745 "," 35,346 "," 20,600 "," 9,624 "," 4,107 "," 1,251 "," 1,040 "
 KARNATAKA,Urban,Total,2," 1,15,563 "," 13,597 "," 42,401 "," 33,701 "," 16,404 "," 6,278 "," 1,794 "," 1,388 "
 KARNATAKA,Urban,Total,3," 1,36,465 "," 13,831 "," 46,357 "," 41,784 "," 21,612 "," 8,550 "," 2,532 "," 1,799 "
 KARNATAKA,Urban,Total,4," 1,19,786 "," 10,575 "," 37,916 "," 36,947 "," 20,356 "," 8,975 "," 2,878 "," 2,139 "
 KARNATAKA,Urban,Total,5," 94,567 "," 7,493 "," 27,685 "," 29,519 "," 16,965 "," 7,847 "," 2,877 "," 2,181 "
 KARNATAKA,Urban,Total,608," 1,13,979 "," 7,803 "," 29,731 "," 35,411 "," 22,013 "," 11,130 "," 4,101 "," 3,790 "
 KARNATAKA,Urban,Total,9+," 35,955 "," 1,610 "," 5,540 "," 9,171 "," 7,915 "," 5,459 "," 2,667 "," 3,593 "
 KARNATAKA,Urban,Owned,All Households," 4,26,284 "," 37,031 "," 1,18,032 "," 1,21,497 "," 78,211 "," 41,840 "," 15,596 "," 14,077 "
 KARNATAKA,Urban,Owned,1," 47,802 "," 6,925 "," 17,619 "," 11,742 "," 6,443 "," 3,183 "," 1,065 ", 825 
 KARNATAKA,Urban,Owned,2," 59,263 "," 6,309 "," 18,966 "," 16,872 "," 9,916 "," 4,616 "," 1,456 "," 1,128 "
 KARNATAKA,Urban,Owned,3," 73,578 "," 6,834 "," 21,798 "," 21,722 "," 13,284 "," 6,397 "," 2,033 "," 1,510 "
 KARNATAKA,Urban,Owned,4," 71,609 "," 5,857 "," 19,912 "," 21,064 "," 13,498 "," 7,024 "," 2,414 "," 1,840 "
 KARNATAKA,Urban,Owned,5," 62,825 "," 4,640 "," 16,424 "," 18,719 "," 12,120 "," 6,415 "," 2,536 "," 1,971 "
 KARNATAKA,Urban,Owned,608," 81,989 "," 5,279 "," 19,355 "," 24,428 "," 16,495 "," 9,362 "," 3,637 "," 3,433 "
 KARNATAKA,Urban,Owned,9+," 29,218 "," 1,187 "," 3,958 "," 6,950 "," 6,455 "," 4,843 "," 2,455 "," 3,370 "
 KARNATAKA,Urban,Rented,All Households," 2,54,539 "," 27,981 "," 99,069 "," 80,269 "," 33,965 "," 9,508 "," 2,217 "," 1,530 "
 KARNATAKA,Urban,Rented,1," 34,482 "," 5,999 "," 16,240 "," 8,216 "," 2,916 ", 798 , 153 , 160 
 KARNATAKA,Urban,Rented,2," 52,364 "," 6,564 "," 21,876 "," 15,858 "," 6,046 "," 1,503 ", 304 , 213 
 KARNATAKA,Urban,Rented,3," 58,575 "," 6,270 "," 22,965 "," 18,900 "," 7,769 "," 1,975 ", 452 , 244 
 KARNATAKA,Urban,Rented,4," 44,786 "," 4,188 "," 16,777 "," 14,995 "," 6,360 "," 1,790 ", 423 , 253 
 KARNATAKA,Urban,Rented,5," 29,132 "," 2,464 "," 10,338 "," 10,079 "," 4,469 "," 1,306 ", 297 , 179 
 KARNATAKA,Urban,Rented,608," 29,187 "," 2,143 "," 9,465 "," 10,200 "," 5,079 "," 1,588 ", 406 , 306 
 KARNATAKA,Urban,Rented,9+," 6,013 ", 353 ," 1,408 "," 2,021 "," 1,326 ", 548 , 182 , 175 
 KARNATAKA,Urban,Any Other,All Households," 21,205 "," 3,642 "," 7,875 "," 5,367 "," 2,713 ", 998 , 287 , 323 
 KARNATAKA,Urban,Any Other,1," 3,429 ", 821 ," 1,487 ", 642 , 265 , 126 , 33 , 55 
 KARNATAKA,Urban,Any Other,2," 3,936 ", 724 ," 1,559 ", 971 , 442 , 159 , 34 , 47 
 KARNATAKA,Urban,Any Other,3," 4,312 ", 727 ," 1,594 "," 1,162 ", 559 , 178 , 47 , 45 
 KARNATAKA,Urban,Any Other,4," 3,391 ", 530 ," 1,227 ", 888 , 498 , 161 , 41 , 46 
 KARNATAKA,Urban,Any Other,5," 2,610 ", 389 , 923 , 721 , 376 , 126 , 44 , 31 
 KARNATAKA,Urban,Any Other,608," 2,803 ", 381 , 911 , 783 , 439 , 180 , 58 , 51 
 KARNATAKA,Urban,Any Other,9+, 724 , 70 , 174 , 200 , 134 , 68 , 30 , 48 
 GOA,Total,Total,All Households," 65,465 "," 1,892 "," 10,743 "," 16,649 "," 16,301 "," 10,429 "," 4,821 "," 4,630 "
 GOA,Total,Total,1," 8,257 ", 442 ," 2,255 "," 2,089 "," 1,718 ", 925 , 428 , 400 
 GOA,Total,Total,2," 10,387 ", 357 ," 2,048 "," 3,048 "," 2,564 "," 1,315 ", 540 , 515 
 GOA,Total,Total,3," 12,680 ", 381 ," 2,233 "," 3,587 "," 3,216 "," 1,823 ", 768 , 672 
 GOA,Total,Total,4," 11,761 ", 301 ," 1,694 "," 3,086 "," 3,089 "," 1,989 ", 875 , 727 
 GOA,Total,Total,5," 9,178 ", 189 ," 1,176 "," 2,163 "," 2,401 "," 1,715 ", 821 , 713 
 GOA,Total,Total,608," 10,015 ", 169 ," 1,113 "," 2,201 "," 2,596 "," 1,969 ", 988 , 979 
 GOA,Total,Total,9+," 3,187 ", 53 , 224 , 475 , 717 , 693 , 401 , 624 
 GOA,Total,Owned,All Households," 58,158 "," 1,333 "," 7,461 "," 14,688 "," 15,340 "," 10,121 "," 4,705 "," 4,510 "
 GOA,Total,Owned,1," 7,151 ", 339 ," 1,719 "," 1,833 "," 1,589 ", 883 , 409 , 379 
 GOA,Total,Owned,2," 8,952 ", 242 ," 1,387 "," 2,668 "," 2,376 "," 1,256 ", 525 , 498 
 GOA,Total,Owned,3," 11,052 ", 244 ," 1,490 "," 3,146 "," 2,994 "," 1,777 ", 753 , 648 
 GOA,Total,Owned,4," 10,528 ", 202 ," 1,141 "," 2,774 "," 2,918 "," 1,930 ", 852 , 711 
 GOA,Total,Owned,5," 8,394 ", 136 , 844 ," 1,921 "," 2,307 "," 1,675 ", 806 , 705 
 GOA,Total,Owned,608," 9,126 ", 128 , 731 ," 1,941 "," 2,476 "," 1,922 ", 971 , 957 
 GOA,Total,Owned,9+," 2,955 ", 42 , 149 , 405 , 680 , 678 , 389 , 612 
 GOA,Total,Rented,All Households," 5,648 ", 419 ," 2,577 "," 1,599 ", 735 , 195 , 61 , 62 
 GOA,Total,Rented,1, 682 , 55 , 325 , 175 , 92 , 21 , 6 , 8 
 GOA,Total,Rented,2," 1,160 ", 94 , 545 , 330 , 141 , 36 , 8 , 6 
 GOA,Total,Rented,3," 1,350 ", 114 , 610 , 378 , 183 , 36 , 10 , 19 
 GOA,Total,Rented,4," 1,000 ", 74 , 465 , 260 , 134 , 39 , 16 , 12 
 GOA,Total,Rented,5, 627 , 44 , 274 , 195 , 71 , 30 , 8 , 5 
 GOA,Total,Rented,608, 669 , 30 , 308 , 201 , 88 , 24 , 9 , 9 
 GOA,Total,Rented,9+, 160 , 8 , 50 , 60 , 26 , 9 , 4 , 3 
 GOA,Total,Any Other,All Households," 1,659 ", 140 , 705 , 362 , 226 , 113 , 55 , 58 
 GOA,Total,Any Other,1, 424 , 48 , 211 , 81 , 37 , 21 , 13 , 13 
 GOA,Total,Any Other,2, 275 , 21 , 116 , 50 , 47 , 23 , 7 , 11 
 GOA,Total,Any Other,3, 278 , 23 , 133 , 63 , 39 , 10 , 5 , 5 
 GOA,Total,Any Other,4, 233 , 25 , 88 , 52 , 37 , 20 , 7 , 4 
 GOA,Total,Any Other,5, 157 , 9 , 58 , 47 , 23 , 10 , 7 , 3 
 GOA,Total,Any Other,608, 220 , 11 , 74 , 59 , 32 , 23 , 8 , 13 
 GOA,Total,Any Other,9+, 72 , 3 , 25 , 10 , 11 , 6 , 8 , 9 
 GOA,Rural,Total,All Households," 28,312 ", 754 ," 4,506 "," 7,317 "," 6,618 "," 4,795 "," 2,240 "," 2,082 "
 GOA,Rural,Total,1," 3,612 ", 209 ," 1,138 ", 925 , 572 , 400 , 187 , 181 
 GOA,Rural,Total,2," 4,243 ", 152 , 874 ," 1,329 ", 906 , 539 , 224 , 219 
 GOA,Rural,Total,3," 5,320 ", 131 , 906 ," 1,530 "," 1,295 ", 843 , 332 , 283 
 GOA,Rural,Total,4," 5,284 ", 123 , 678 ," 1,431 "," 1,323 ", 961 , 432 , 336 
 GOA,Rural,Total,5," 4,112 ", 67 , 468 , 981 ," 1,078 ", 797 , 401 , 320 
 GOA,Rural,Total,608," 4,407 ", 51 , 370 , 958 ," 1,139 ", 957 , 481 , 451 
 GOA,Rural,Total,9+," 1,334 ", 21 , 72 , 163 , 305 , 298 , 183 , 292 
 GOA,Rural,Owned,All Households," 26,595 ", 595 ," 3,690 "," 6,924 "," 6,450 "," 4,710 "," 2,193 "," 2,033 "
 GOA,Rural,Owned,1," 3,305 ", 175 , 974 , 860 , 552 , 391 , 179 , 174 
 GOA,Rural,Owned,2," 3,915 ", 117 , 707 ," 1,262 ", 876 , 521 , 220 , 212 
 GOA,Rural,Owned,3," 4,941 ", 93 , 717 ," 1,451 "," 1,250 ", 831 , 326 , 273 
 GOA,Rural,Owned,4," 5,003 ", 96 , 546 ," 1,366 "," 1,296 ", 945 , 423 , 331 
 GOA,Rural,Owned,5," 3,927 ", 54 , 396 , 927 ," 1,058 ", 783 , 394 , 315 
 GOA,Rural,Owned,608," 4,215 ", 43 , 292 , 905 ," 1,119 ", 943 , 473 , 440 
 GOA,Rural,Owned,9+," 1,289 ", 17 , 58 , 153 , 299 , 296 , 178 , 288 
 GOA,Rural,Rented,All Households," 1,091 ", 107 , 557 , 266 , 83 , 33 , 18 , 27 
 GOA,Rural,Rented,1, 150 , 17 , 83 , 31 , 12 , 3 , 2 , 2 
 GOA,Rural,Rented,2, 221 , 26 , 121 , 49 , 14 , 6 , 2 , 3 
 GOA,Rural,Rented,3, 275 , 27 , 146 , 60 , 25 , 5 , 4 , 8 
 GOA,Rural,Rented,4, 189 , 18 , 97 , 44 , 15 , 7 , 4 , 4 
 GOA,Rural,Rented,5, 125 , 11 , 54 , 37 , 7 , 10 , 3 , 3 
 GOA,Rural,Rented,608, 111 , 6 , 49 , 40 , 6 , 2 , 3 , 5 
 GOA,Rural,Rented,9+, 20 , 2 , 7 , 5 , 4 , -   , -   , 2 
 GOA,Rural,Any Other,All Households, 626 , 52 , 259 , 127 , 85 , 52 , 29 , 22 
 GOA,Rural,Any Other,1, 157 , 17 , 81 , 34 , 8 , 6 , 6 , 5 
 GOA,Rural,Any Other,2, 107 , 9 , 46 , 18 , 16 , 12 , 2 , 4 
 GOA,Rural,Any Other,3, 104 , 11 , 43 , 19 , 20 , 7 , 2 , 2 
 GOA,Rural,Any Other,4, 92 , 9 , 35 , 21 , 12 , 9 , 5 , 1 
 GOA,Rural,Any Other,5, 60 , 2 , 18 , 17 , 13 , 4 , 4 , 2 
 GOA,Rural,Any Other,608, 81 , 2 , 29 , 13 , 14 , 12 , 5 , 6 
 GOA,Rural,Any Other,9+, 25 , 2 , 7 , 5 , 2 , 2 , 5 , 2 
 GOA,Urban,Total,All Households," 37,153 "," 1,138 "," 6,237 "," 9,332 "," 9,683 "," 5,634 "," 2,581 "," 2,548 "
 GOA,Urban,Total,1," 4,645 ", 233 ," 1,117 "," 1,164 "," 1,146 ", 525 , 241 , 219 
 GOA,Urban,Total,2," 6,144 ", 205 ," 1,174 "," 1,719 "," 1,658 ", 776 , 316 , 296 
 GOA,Urban,Total,3," 7,360 ", 250 ," 1,327 "," 2,057 "," 1,921 ", 980 , 436 , 389 
 GOA,Urban,Total,4," 6,477 ", 178 ," 1,016 "," 1,655 "," 1,766 "," 1,028 ", 443 , 391 
